,ID radar,range,bearbing,timestamp,h?p nh?t,length,lat ,lon,lat_new,lon_new,,,,,,
Radar,1005,17412.4,1.20107,62079395,1,2,,,20.76262308,106.9354192,,,,,,
Radar,1005,17412.3,1.20125,62089406,1,17,,,20.7625965,106.9354292,,,,,,
Radar,1005,17412.2,1.20118,62099400,1,17,,,20.76260639,106.9354241,,,,,,
Radar,1005,17413.4,1.20092,62109415,1,2,,,20.76264821,106.9354191,,,,,,
Radar,1005,17412,1.20052,62119409,1,15,,,20.76270199,106.9353824,,,,,,
Radar,1005,17412.2,1.20059,62129406,1,15,,,20.76269243,106.9353884,,,,,,
Radar,1005,17412.3,1.20053,62139413,1,15,,,20.76270151,106.9353857,,,,,,
Radar,1005,17412.4,1.20094,62149407,1,12,,,20.76264204,106.9354113,,,,,,
Radar,1005,17412.5,1.20102,62159450,1,12,,,20.7626307,106.9354171,,,,,,
Radar,1005,17412.5,1.20111,62169419,1,15,,,20.76261757,106.9354225,,,,,,
Radar,1005,17412.5,1.20091,62179426,1,17,,,20.76264674,106.9354104,,,,,,
Radar,1005,17412.4,1.20074,62189433,1,17,,,20.76267121,106.9353993,,,,,,
Radar,1005,17412.4,1.20073,62199416,1,17,,,20.76267267,106.9353986,,,,,,
Radar,1005,17412.4,1.20098,62209429,1,2,,,20.76263621,106.9354138,,,,,,
Radar,1005,17412.4,1.20104,62219427,1,17,,,20.76262746,106.9354174,,,,,,
Radar,1005,17412.4,1.20081,62229422,1,17,,,20.762661,106.9354035,,,,,,
Radar,1005,17411.3,1.20102,62239430,1,15,,,20.7626268,106.9354063,,,,,,
Radar,1005,17411.6,1.20105,62249434,1,17,,,20.7626234,106.9354108,,,,,,
Radar,1005,17413.1,1.20067,62259438,1,15,,,20.76268369,106.9354013,,,,,,
Radar,1005,17413,1.20037,62269428,1,17,,,20.76272711,106.9353822,,,,,,
Radar,1005,17411.9,1.19988,62279433,1,2,,,20.76279497,106.9353427,,,,,,
Radar,1005,17412,1.20008,62289436,1,15,,,20.76276614,106.9353557,,,,,,
Radar,1005,17411,1.20043,62299450,1,17,,,20.76271186,106.935368,,,,,,
Radar,1005,17411.4,1.20075,62309445,1,17,,,20.7626665,106.9353909,,,,,,
Radar,1005,17411.8,1.20086,62319447,1,2,,,20.76265176,106.9354011,,,,,,
Radar,1006,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1006,16474.9,1.22182,61621022,1,45,,,20.75670512,106.9281789,,,,,,
Radar,1006,16562.6,1.22559,61629345,1,45,,,20.75644704,106.9291743,,,,,,
Radar,1006,16552.6,1.22158,61639336,1,55,,,20.75697732,106.928867,,,,,,
Radar,1006,16550.3,1.22062,61649347,0,0,,,20.75710434,106.928794,,,,,,
Radar,1006,16549,1.21998,61659342,0,0,,,20.75718969,106.9287473,,,,,,
Radar,1006,16541,1.22382,61669360,1,132,,,20.75662879,106.9288837,,,,,,
Radar,1006,16519.2,1.22127,61679322,1,27,,,20.75691788,106.9285488,,,,,,
Radar,1006,16505.7,1.22061,61689354,0,0,,,20.75696828,106.9283911,,,,,,
Radar,1006,16492.8,1.22014,61699368,0,0,,,20.75699393,106.9282492,,,,,,
Radar,1006,16521.2,1.21835,61709358,1,17,,,20.75733098,106.9284075,,,,,,
Radar,1006,16497.8,1.2153,61719353,1,100,,,20.75768241,106.9280291,,,,,,
Radar,1006,16512.7,1.21491,61729346,1,47,,,20.75778322,106.9281417,,,,,,
Radar,1006,16501.3,1.21287,61739352,1,60,,,20.75803088,106.9279262,,,,,,
Radar,1006,16504,1.2103,61749337,1,70,,,20.75839608,106.9278073,,,,,,
Radar,1006,16508.6,1.20891,61759336,0,0,,,20.75860349,106.9277707,,,,,,
Radar,1006,16513.5,1.20768,61769346,0,0,,,20.75878968,106.9277456,,,,,,
Radar,1006,16518.4,1.20646,61779342,0,0,,,20.7589745,106.9277207,,,,,,
Radar,1006,16507.9,1.21258,61789351,1,72,,,20.75809193,106.9279694,,,,,,
Radar,1006,16478.3,1.21792,61799362,1,27,,,20.75725768,106.9279974,,,,,,
Radar,1006,16452.8,1.22072,61809377,0,0,,,20.75678998,106.9279199,,,,,,
Radar,1006,16437.8,1.2206,61819382,1,12,,,20.75676041,106.9277781,,,,,,
Radar,1006,16414.5,1.22197,61829376,0,0,,,20.7564988,106.9276419,,,,,,
Radar,1006,16390.8,1.22338,61839374,0,0,,,20.75623088,106.9275037,,,,,,
Radar,1006,16305.5,1.21933,61849381,1,2,,,20.75652736,106.9265163,,,,,,
Radar,1006,16268.9,1.21797,61859408,0,0,,,20.75660073,106.926113,,,,,,
Radar,1006,16233,1.21669,61869410,0,0,,,20.75666441,106.9257204,,,,,,
Radar,1006,16197.2,1.21541,61879417,0,0,,,20.75672754,106.9253288,,,,,,
Radar,1006,16161.4,1.21412,61889416,0,0,,,20.75679117,106.9249367,,,,,,
Radar,1007,16614.9,1.23294,61621057,1,17,,,20.75557237,106.9300397,,,,,,
Radar,1007,16792.9,1.26538,61629421,1,20,,,20.75145988,106.9333062,,,,,,
Radar,1007,16809.5,1.27043,61639426,1,17,,,20.75077687,106.9337014,,,,,,
Radar,1007,16795.1,1.27081,61649417,1,32,,,20.75068383,106.9335874,,,,,,
Radar,1007,16807.7,1.27115,61659416,1,25,,,20.75066823,106.9337193,,,,,,
Radar,1007,16807.4,1.27056,61669426,1,99574187817,,,20.75075254,106.9336884,,,,,,
Radar,1007,16795.8,1.26846,61679429,1,99574187865,,,20.7510243,106.9334814,,,,,,
Radar,1007,16799.1,1.2679,61689426,1,99574187817,,,20.75111379,106.9334848,,,,,,
Radar,1007,16800.9,1.26785,61699438,1,99574187817,,,20.75112582,106.9334989,,,,,,
Radar,1007,16800.6,1.26733,61709422,1,99574187825,,,20.75119991,106.9334711,,,,,,
Radar,1007,16797.9,1.26879,61719434,1,99574187817,,,20.75098237,106.9335165,,,,,,
Radar,1007,16798.5,1.26779,61729480,1,99574187820,,,20.75112803,106.933474,,,,,,
Radar,1007,16801.2,1.26746,61739448,1,99574187822,,,20.7511828,106.9334828,,,,,,
Radar,1007,16788.7,1.26736,61749434,1,99574187840,,,20.75116365,106.9333634,,,,,,
Radar,1007,16793,1.26717,61759437,1,99574187817,,,20.75120254,106.9333937,,,,,,
Radar,1007,16796.6,1.26719,61769442,1,99574187817,,,20.75120933,106.9334276,,,,,,
Radar,1007,16787.3,1.26598,61779441,1,99574187837,,,20.75135845,106.933284,,,,,,
Radar,1007,16793.8,1.26645,61789456,1,17,,,20.75130833,106.9333663,,,,,,
Radar,1007,16795.6,1.26728,61799446,1,99574187822,,,20.75119369,106.9334228,,,,,,
Radar,1007,16799.1,1.26768,61809458,1,99574187817,,,20.75114548,106.9334742,,,,,,
Radar,1007,16800.4,1.26757,61819450,1,99574187820,,,20.75116481,106.9334808,,,,,,
Radar,1007,16805.4,1.26829,61829460,1,99574187820,,,20.75107447,106.9335613,,,,,,
Radar,1007,16808.7,1.26856,61839445,1,99574187817,,,20.75104438,106.9336045,,,,,,
Radar,1007,16806.2,1.26845,61849458,1,17,,,20.75105355,106.9335763,,,,,,
Radar,1007,16803.9,1.26818,61859448,1,17,,,20.75108631,106.9335422,,,,,,
Radar,1007,16800.9,1.26807,61869467,1,17,,,20.75109412,106.9335094,,,,,,
Radar,1007,16799.2,1.26802,61879464,0,0,,,20.75109677,106.9334915,,,,,,
Radar,1007,16800.6,1.26757,61889480,1,17,,,20.75116534,106.9334826,,,,,,
Radar,1007,16801.1,1.26711,61899463,1,17,,,20.75123294,106.933465,,,,,,
Radar,1007,16801.4,1.26757,61909476,1,17,,,20.75116749,106.93349,,,,,,
Radar,1007,16799.5,1.2682,61919468,1,17,,,20.75107165,106.9335029,,,,,,
Radar,1007,16797.2,1.26785,61929471,1,62,,,20.7511159,106.9334649,,,,,,
Radar,1007,16799,1.26758,61939478,1,17,,,20.75115961,106.9334684,,,,,,
Radar,1007,16802.7,1.26861,61949473,1,30,,,20.75102114,106.9335519,,,,,,
Radar,1007,16797.7,1.26763,61959474,1,37,,,20.75114892,106.9334589,,,,,,
Radar,1007,16796.3,1.26725,61969486,1,27,,,20.75119989,106.9334278,,,,,,
Radar,1007,16798.6,1.26793,61979483,1,17,,,20.75110813,106.9334816,,,,,,
Radar,1007,16793.9,1.26916,61989471,1,27,,,20.75091839,106.9334976,,,,,,
Radar,1007,16796,1.26984,61999492,1,22,,,20.75082602,106.9335494,,,,,,
Radar,1007,16798.8,1.26908,62009484,1,17,,,20.75094299,106.9335387,,,,,,
Radar,1007,16798.6,1.26882,62019489,1,20,,,20.75097992,106.9335244,,,,,,
Radar,1007,16798.4,1.26789,62029498,1,17,,,20.75111336,106.9334779,,,,,,
Radar,1007,16791.5,1.26701,62039501,1,30,,,20.75122154,106.9333722,,,,,,
Radar,1007,16795.4,1.26664,62049502,1,20,,,20.75128529,106.9333901,,,,,,
Radar,1007,16801.7,1.26725,62059491,1,17,,,20.75121439,106.9334773,,,,,,
Radar,1007,16803,1.26726,62069507,1,17,,,20.75121644,106.9334897,,,,,,
Radar,1007,16804.7,1.26732,62079510,1,20,,,20.75121236,106.9335081,,,,,,
Radar,1007,16803.3,1.26699,62089510,1,42,,,20.75125613,106.9334794,,,,,,
Radar,1007,16803,1.26744,62099503,1,22,,,20.75119051,106.9334984,,,,,,
Radar,1007,16802.6,1.26753,62109513,1,17,,,20.75117647,106.933499,,,,,,
Radar,1007,16784.7,1.26578,62119518,1,50,,,20.7513802,106.9332505,,,,,,
Radar,1007,16769.9,1.2644,62129520,1,55,,,20.75153853,106.933048,,,,,,
Radar,1007,16779.9,1.2652,62139522,1,17,,,20.75145064,106.9331784,,,,,,
Radar,1007,16753.4,1.26355,62149523,1,90,,,20.75161577,106.9328557,,,,,,
Radar,1007,16771.3,1.26458,62159512,1,17,,,20.75151647,106.9330696,,,,,,
Radar,1007,16786.4,1.26562,62169528,1,17,,,20.7514078,106.9332583,,,,,,
Radar,1007,16795.4,1.26607,62179518,0,0,,,20.75136733,106.9333625,,,,,,
Radar,1007,16801.9,1.26661,62189531,1,17,,,20.7513071,106.9334482,,,,,,
Radar,1007,16800.7,1.26651,62199518,1,20,,,20.75131827,106.9334324,,,,,,
Radar,1007,16801.9,1.26762,62209525,1,17,,,20.75116163,106.9334969,,,,,,
Radar,1007,16797.8,1.26689,62219531,1,22,,,20.75125575,106.9334242,,,,,,
Radar,1007,16799.4,1.26741,62229527,1,17,,,20.75118517,106.9334639,,,,,,
Radar,1007,16798.7,1.26835,62239531,1,20,,,20.7510479,106.9335027,,,,,,
Radar,1007,16799.2,1.26843,62249541,1,22,,,20.75103771,106.9335112,,,,,,
Radar,1007,16779.6,1.26858,62259552,1,52,,,20.7509637,106.9333387,,,,,,
Radar,1007,16769.3,1.26867,62269553,0,0,,,20.75092321,106.9332486,,,,,,
Radar,1007,16787,1.26809,62279556,1,17,,,20.75105402,106.933383,,,,,,
Radar,1007,16786.8,1.26775,62289539,1,25,,,20.75110242,106.9333648,,,,,,
Radar,1007,16798,1.2683,62299553,1,20,,,20.75105323,106.9334939,,,,,,
Radar,1007,16802.1,1.26797,62309547,1,17,,,20.75111174,106.9335156,,,,,,
Radar,1007,16801.5,1.26773,62319548,1,40,,,20.75114471,106.9334986,,,,,,
Radar,1008,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1008,16644.9,1.25096,61621080,1,107,,,20.7531117,106.9312418,,,,,,
Radar,1008,16517.8,1.24634,61629394,1,55,,,20.75340298,106.929851,,,,,,
Radar,1008,16516.3,1.24494,61639379,1,17,,,20.75359551,106.9297665,,,,,,
Radar,1008,16510.3,1.24303,61649386,0,0,,,20.75384655,106.9296146,,,,,,
Radar,1008,16547,1.23613,61659383,1,160,,,20.75492257,106.9295918,,,,,,
Radar,1008,16571,1.23302,61669389,0,0,,,20.75543042,106.9296462,,,,,,
Radar,1008,16594.9,1.23003,61679391,0,0,,,20.75592189,106.9297041,,,,,,
Radar,1008,16619,1.22705,61689394,0,0,,,20.75641332,106.9297627,,,,,,
Radar,1008,16643.2,1.22408,61699419,0,0,,,20.75690443,106.9298208,,,,,,
Radar,1009,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1009,16789.9,1.26515,61621106,1,22,,,20.75148486,106.9332676,,,,,,
Radar,1009,16920,1.29513,61629450,0,0,,,20.74747104,106.9358551,,,,,,
Radar,1009,16957.8,1.29795,61639448,1,25,,,20.74714993,106.9363288,,,,,,
Radar,1009,16990.8,1.30188,61649472,0,0,,,20.74665185,106.9368056,,,,,,
Radar,1009,17024.1,1.30584,61659461,0,0,,,20.74614718,106.9372846,,,,,,
Radar,1009,17057.7,1.3098,61669459,0,0,,,20.74564029,106.9377647,,,,,,
Radar,1009,17099.4,1.31739,61679466,1,102,,,20.74460943,106.9384686,,,,,,
Radar,1009,17132.1,1.32138,61689501,0,0,,,20.74408832,106.9389359,,,,,,
Radar,1009,17165.2,1.32533,61699513,0,0,,,20.74357119,106.9394035,,,,,,
Radar,1009,17198.4,1.32926,61709508,0,0,,,20.74305441,106.9398692,,,,,,
Radar,1009,17231.9,1.33319,61719513,0,0,,,20.74253542,106.9403359,,,,,,
Radar,1010,18132.4,1.27972,61621118,1,17,,,20.75284541,106.9463085,,,,,,
Radar,1010,18134.1,1.27983,61629427,1,17,,,20.75283262,106.9463296,,,,,,
Radar,1010,18134.5,1.27944,61639448,1,17,,,20.75289451,106.9463138,,,,,,
Radar,1010,18134.7,1.27981,61649438,1,17,,,20.75283729,106.9463341,,,,,,
Radar,1010,18134.8,1.28025,61659426,1,17,,,20.75276888,106.946357,,,,,,
Radar,1010,18134.9,1.2801,61669448,1,17,,,20.75279255,106.9463504,,,,,,
Radar,1010,18134.9,1.27985,61679446,1,17,,,20.75283156,106.9463379,,,,,,
Radar,1010,18134.9,1.27954,61689439,1,17,,,20.75287994,106.9463224,,,,,,
Radar,1010,18134.9,1.28015,61699461,1,17,,,20.75278474,106.9463529,,,,,,
Radar,1010,18133.8,1.27952,61709441,1,17,,,20.75288022,106.9463113,,,,,,
Radar,1010,18133,1.27956,61719449,1,17,,,20.75287192,106.946306,,,,,,
Radar,1010,18132.6,1.28,61729492,1,17,,,20.75280223,106.9463243,,,,,,
Radar,1010,18132.3,1.27994,61739463,1,17,,,20.75281082,106.9463185,,,,,,
Radar,1010,18133.3,1.27975,61749455,1,17,,,20.75284304,106.9463182,,,,,,
Radar,1010,18134.2,1.27986,61759468,1,17,,,20.7528282,106.946332,,,,,,
Radar,1010,18134.8,1.27981,61769458,1,2,,,20.75283755,106.946335,,,,,,
Radar,1010,18135.2,1.27977,61779471,1,17,,,20.75284482,106.9463367,,,,,,
Radar,1010,18134.2,1.2796,61789467,1,17,,,20.75286877,106.946319,,,,,,
Radar,1010,18133.4,1.27988,61799464,1,17,,,20.75282302,106.9463256,,,,,,
Radar,1010,18132.8,1.27971,61809476,1,17,,,20.752848,106.9463116,,,,,,
Radar,1010,18133.4,1.27958,61819460,1,17,,,20.75286983,106.9463107,,,,,,
Radar,1010,18134,1.27921,61829476,1,17,,,20.75292911,106.9462977,,,,,,
Radar,1010,18134.4,1.27867,61839467,1,17,,,20.75301439,106.9462743,,,,,,
Radar,1010,18134.7,1.2788,61849496,1,17,,,20.75299488,106.9462836,,,,,,
Radar,1010,18133.9,1.27828,61859482,1,17,,,20.75307393,106.9462501,,,,,,
Radar,1010,18134.3,1.27857,61869487,1,17,,,20.75302973,106.9462683,,,,,,
Radar,1010,18134.6,1.27912,61879498,1,17,,,20.7529447,106.9462987,,,,,,
Radar,1010,18134.8,1.27958,61889506,1,17,,,20.75287344,106.9463235,,,,,,
Radar,1010,18134.9,1.27938,61899483,1,17,,,20.75290491,106.9463144,,,,,,
Radar,1010,18134.9,1.27891,61909493,1,17,,,20.75297824,106.9462909,,,,,,
Radar,1010,18136,1.27916,61919480,1,17,,,20.75294208,106.9463136,,,,,,
Radar,1010,18135.7,1.27854,61929513,1,17,,,20.75303803,106.9462797,,,,,,
Radar,1010,18135.4,1.27817,61939490,1,17,,,20.75309498,106.9462584,,,,,,
Radar,1010,18135.1,1.2783,61949482,1,17,,,20.75307392,106.9462621,,,,,,
Radar,1010,18134.9,1.27886,61959487,1,17,,,20.75298604,106.9462884,,,,,,
Radar,1010,18134.8,1.27868,61969512,1,17,,,20.75301386,106.9462785,,,,,,
Radar,1010,18133.7,1.27868,61979505,1,17,,,20.75301102,106.9462683,,,,,,
Radar,1010,18134,1.27936,61989502,1,15,,,20.7529057,106.9463052,,,,,,
Radar,1010,18135.5,1.27962,61999511,1,17,,,20.752869,106.946332,,,,,,
Radar,1010,18135.5,1.27924,62009505,1,17,,,20.7529283,106.946313,,,,,,
Radar,1010,18135.4,1.27888,62019498,1,17,,,20.75298421,106.946294,,,,,,
Radar,1010,18135.3,1.2791,62029533,1,17,,,20.75294963,106.9463041,,,,,,
Radar,1010,18135.2,1.2786,62039511,1,17,,,20.75302738,106.9462781,,,,,,
Radar,1010,18135.1,1.27914,62049518,1,17,,,20.75294287,106.9463043,,,,,,
Radar,1010,18133.8,1.2792,62059520,1,17,,,20.75293015,106.9462953,,,,,,
Radar,1010,18134,1.279,62069518,1,17,,,20.75296187,106.9462871,,,,,,
Radar,1010,18134.3,1.27966,62079520,1,17,,,20.75285967,106.9463229,,,,,,
Radar,1010,18135.6,1.27911,62089532,1,17,,,20.75294884,106.9463074,,,,,,
Radar,1010,18135.5,1.27866,62099513,1,17,,,20.7530188,106.9462839,,,,,,
Radar,1010,18135.5,1.27816,62109538,1,17,,,20.75309679,106.9462588,,,,,,
Radar,1010,18135.3,1.27833,62119518,1,17,,,20.75306976,106.9462655,,,,,,
Radar,1010,18135.2,1.27823,62129531,1,17,,,20.7530851,106.9462596,,,,,,
Radar,1010,18135,1.27846,62139530,1,17,,,20.7530487,106.9462693,,,,,,
Radar,1010,18134.9,1.27908,62149541,1,17,,,20.75295172,106.9462994,,,,,,
Radar,1010,18134.7,1.27903,62159532,1,17,,,20.752959,106.9462951,,,,,,
Radar,1010,18134.7,1.2795,62169536,1,15,,,20.75288567,106.9463186,,,,,,
Radar,1010,18134.5,1.27975,62179552,0,0,,,20.75284614,106.9463293,,,,,,
Radar,1010,18134.7,1.27974,62189564,1,17,,,20.75284821,106.9463306,,,,,,
Radar,1010,18134.9,1.27973,62199537,1,17,,,20.75285029,106.9463319,,,,,,
Radar,1010,18135.1,1.27909,62209553,1,17,,,20.75295067,106.9463018,,,,,,
Radar,1010,18135.4,1.27877,62219563,0,0,,,20.75300138,106.9462885,,,,,,
Radar,1010,18135.4,1.27911,62229567,1,17,,,20.75294833,106.9463055,,,,,,
Radar,1010,18134,1.27914,62239554,1,17,,,20.75294003,106.9462942,,,,,,
Radar,1010,18134.3,1.27949,62249560,1,17,,,20.75288619,106.9463144,,,,,,
Radar,1010,18134.4,1.27979,62259563,1,17,,,20.75283964,106.9463303,,,,,,
Radar,1010,18134.5,1.27989,62269553,1,17,,,20.75282429,106.9463363,,,,,,
Radar,1010,18135.6,1.27968,62279556,1,17,,,20.7528599,106.9463359,,,,,,
Radar,1010,18135.4,1.28014,62289553,1,17,,,20.75278759,106.946357,,,,,,
Radar,1010,18135.2,1.27992,62299562,1,17,,,20.75282141,106.9463442,,,,,,
Radar,1010,18136.2,1.27983,62309578,1,17,,,20.75283803,106.9463489,,,,,,
Radar,1010,18135.9,1.27919,62319577,1,17,,,20.75293714,106.9463141,,,,,,
Radar,1011,17889.9,1.28701,61621127,1,2,,,20.75109675,106.9444326,,,,,,
Radar,1011,17890,1.28799,61629450,1,10,,,20.75094579,106.9444806,,,,,,
Radar,1011,17889.6,1.28765,61639458,1,2,,,20.75099725,106.9444606,,,,,,
Radar,1011,17890.8,1.28799,61649448,1,2,,,20.75094779,106.944488,,,,,,
Radar,1011,17891.6,1.28786,61659448,1,15,,,20.75096986,106.9444891,,,,,,
Radar,1011,17892.1,1.28746,61669448,1,17,,,20.75103285,106.9444746,,,,,,
Radar,1011,17892.4,1.28795,61679465,1,17,,,20.75095798,106.9445008,,,,,,
Radar,1011,17892.6,1.28731,61689465,1,2,,,20.75105725,106.944472,,,,,,
Radar,1011,17891.6,1.28742,61699461,1,17,,,20.75103776,106.944468,,,,,,
Radar,1011,17890.8,1.28849,61709441,1,2,,,20.75087062,106.944512,,,,,,
Radar,1011,17890.2,1.28825,61719466,1,12,,,20.75090616,106.9444949,,,,,,
Radar,1011,17889.9,1.28803,61729500,1,17,,,20.75093936,106.9444816,,,,,,
Radar,1011,17889.7,1.28783,61739476,1,17,,,20.75096973,106.9444702,,,,,,
Radar,1011,17890.8,1.28779,61749465,1,15,,,20.75097866,106.9444784,,,,,,
Radar,1011,17890.5,1.28762,61759468,1,5,,,20.75100414,106.9444675,,,,,,
Radar,1011,17890.3,1.28748,61769470,1,17,,,20.75102524,106.9444589,,,,,,
Radar,1011,17890.4,1.28737,61779471,0,0,,,20.75104246,106.9444546,,,,,,
Radar,1011,17890.2,1.28718,61789484,1,15,,,20.75107128,106.9444436,,,,,,
Radar,1011,17890.1,1.28691,61799475,1,15,,,20.75111268,106.9444297,,,,,,
Radar,1011,17891.2,1.28704,61809477,1,17,,,20.75109539,106.9444461,,,,,,
Radar,1011,17891.9,1.28689,61819487,1,12,,,20.7511203,106.9444453,,,,,,
Radar,1011,17891.2,1.28789,61829489,1,17,,,20.75096423,106.9444869,,,,,,
Radar,1011,17891.8,1.28854,61839477,1,15,,,20.75086541,106.9445236,,,,,,
Radar,1011,17891,1.28834,61849542,1,12,,,20.75089427,106.9445066,,,,,,
Radar,1011,17891.5,1.28824,61859490,1,15,,,20.75091096,106.9445064,,,,,,
Radar,1011,17891.9,1.28823,61869498,1,7,,,20.75091351,106.9445096,,,,,,
Radar,1011,17891,1.28831,61879498,1,12,,,20.7508989,106.9445052,,,,,,
Radar,1011,17891.5,1.2878,61889506,1,15,,,20.75097887,106.9444853,,,,,,
Radar,1011,17890.7,1.28767,61899493,1,2,,,20.75099692,106.9444717,,,,,,
Radar,1011,17891.3,1.28746,61909510,1,15,,,20.75103084,106.9444672,,,,,,
Radar,1011,17890.7,1.28788,61919508,1,17,,,20.75096452,106.9444818,,,,,,
Radar,1011,17891.4,1.28813,61929514,1,17,,,20.75092769,106.9445002,,,,,,
Radar,1011,17890.9,1.28862,61939508,1,17,,,20.75085081,106.9445191,,,,,,
Radar,1011,17890.6,1.28901,61949513,1,17,,,20.75078985,106.944535,,,,,,
Radar,1011,17890.3,1.28887,61959503,1,15,,,20.75081071,106.9445255,,,,,,
Radar,1011,17890.1,1.28869,61969524,1,5,,,20.750838,106.9445151,,,,,,
Radar,1011,17891.1,1.28945,61979515,1,17,,,20.75072317,106.9445606,,,,,,
Radar,1011,17891.8,1.28879,61989511,1,17,,,20.75082681,106.9445355,,,,,,
Radar,1011,17891.1,1.28808,61999520,1,7,,,20.75093465,106.9444951,,,,,,
Radar,1011,17890.5,1.2882,62009512,1,17,,,20.75091463,106.9444953,,,,,,
Radar,1011,17891.2,1.28915,62019529,1,17,,,20.75076974,106.9445472,,,,,,
Radar,1011,17890.6,1.28886,62029549,1,2,,,20.75081301,106.9445278,,,,,,
Radar,1011,17885.9,1.28959,62039519,1,20,,,20.75068859,106.9445193,,,,,,
Radar,1011,17886.9,1.28896,62049539,1,2,,,20.75078833,106.9444985,,,,,,
Radar,1011,17889,1.28842,62059540,1,2,,,20.75087692,106.944492,,,,,,
Radar,1011,17889.7,1.2888,62069537,1,17,,,20.75082002,106.9445166,,,,,,
Radar,1011,17891.3,1.28857,62079529,1,15,,,20.75085952,106.9445204,,,,,,
Radar,1011,17891.3,1.28852,62089553,1,17,,,20.75086724,106.944518,,,,,,
Radar,1011,17891,1.2885,62099532,1,17,,,20.75086958,106.9445143,,,,,,
Radar,1011,17890.7,1.28823,62109562,1,2,,,20.7509105,106.9444986,,,,,,
Radar,1011,17891.3,1.28777,62119551,1,12,,,20.750983,106.9444821,,,,,,
Radar,1011,17891.7,1.28796,62129536,1,17,,,20.75095468,106.9444949,,,,,,
Radar,1011,17891.6,1.28798,62139548,0,0,,,20.75095134,106.9444949,,,,,,
Radar,1011,17891.8,1.28773,62149551,1,10,,,20.75099043,106.9444847,,,,,,
Radar,1011,17892,1.28666,62159543,1,2,,,20.75115603,106.9444351,,,,,,
Radar,1011,17890.9,1.28699,62169560,1,15,,,20.75110235,106.9444409,,,,,,
Radar,1011,17890.3,1.28712,62179557,1,15,,,20.75108079,106.9444416,,,,,,
Radar,1011,17890,1.28725,62189564,1,7,,,20.75105997,106.9444451,,,,,,
Radar,1011,17891,1.2875,62199552,1,2,,,20.75102391,106.9444663,,,,,,
Radar,1011,17891.9,1.28822,62209564,1,17,,,20.75091505,106.9445092,,,,,,
Radar,1011,17892.6,1.28821,62219602,1,17,,,20.75091835,106.9445151,,,,,,
Radar,1011,17894,1.2884,62229561,1,12,,,20.75089252,106.9445372,,,,,,
Radar,1011,17892.6,1.28849,62239563,1,17,,,20.75087513,106.9445286,,,,,,
Radar,1011,17892.4,1.28904,62249572,1,17,,,20.75078972,106.944553,,,,,,
Radar,1011,17892.1,1.28766,62259584,1,2,,,20.75100198,106.9444842,,,,,,
Radar,1011,17890.8,1.28791,62269566,1,17,,,20.75096014,106.9444842,,,,,,
Radar,1011,17889.9,1.28842,62279578,1,17,,,20.75087917,106.9445003,,,,,,
Radar,1011,17890.6,1.28806,62289574,1,2,,,20.75093649,106.9444895,,,,,,
Radar,1011,17890.1,1.28658,62299573,1,2,,,20.75116359,106.9444138,,,,,,
Radar,1011,17891.2,1.28669,62309578,1,2,,,20.75114939,106.9444292,,,,,,
Radar,1011,17892.1,1.28701,62319577,1,12,,,20.75110228,106.9444529,,,,,,
Radar,1012,16974.9,1.29506,61621139,1,20,,,20.74761554,106.9363593,,,,,,
Radar,1012,16994.9,1.30083,61629460,1,65,,,20.74681616,106.9367979,,,,,,
Radar,1012,16985,1.29865,61639466,1,20,,,20.74711291,106.9366111,,,,,,
Radar,1012,16982.1,1.29815,61649472,1,20,,,20.74717938,106.9365623,,,,,,
Radar,1012,16981.7,1.29733,61659465,1,20,,,20.74729886,106.9365225,,,,,,
Radar,1012,16980.3,1.29657,61669476,1,47,,,20.74740707,106.9364761,,,,,,
Radar,1012,16979.6,1.29654,61679466,1,52,,,20.74740978,106.9364683,,,,,,
Radar,1012,16975,1.29566,61689472,1,20,,,20.74752774,106.9363868,,,,,,
Radar,1012,16972.1,1.2951,61699479,1,20,,,20.74760283,106.9363352,,,,,,
Radar,1012,16970.4,1.29459,61709474,0,0,,,20.74767348,106.9362969,,,,,,
Radar,1012,16971.5,1.29429,61719477,1,2,,,20.74772017,106.9362937,,,,,,
Radar,1012,16977.5,1.295,61729512,1,20,,,20.74763071,106.9363807,,,,,,
Radar,1012,16976.7,1.29679,61739489,1,20,,,20.74736602,106.9364525,,,,,,
Radar,1012,16975.9,1.29673,61749493,1,22,,,20.74737288,106.9364425,,,,,,
Radar,1012,16974.2,1.29635,61759483,1,17,,,20.74742453,106.93641,,,,,,
Radar,1012,16971.9,1.29616,61769479,1,17,,,20.74744681,106.9363803,,,,,,
Radar,1012,16975.7,1.29708,61779493,1,25,,,20.74732101,106.936456,,,,,,
Radar,1012,16976.6,1.29748,61789541,0,0,,,20.74726446,106.936482,,,,,,
Radar,1012,16972.5,1.29639,61799545,1,17,,,20.74741452,106.936396,,,,,,
Radar,1012,16973.7,1.29626,61809502,1,17,,,20.74743652,106.9364014,,,,,,
Radar,1012,16992,1.29824,61819488,1,52,,,20.74719009,106.9366578,,,,,,
Radar,1012,16987.8,1.29826,61829519,1,20,,,20.747177,106.9366199,,,,,,
Radar,1012,16986.5,1.29821,61839508,1,25,,,20.7471812,106.9366056,,,,,,
