,MMSI,type,length,beam,range,bearing,timestamp,lat,long,"lat, ","lon,",,
AIS,574401641,0,0,0,27383.6,5.65488,62168966,0.364866,1.86095,20.90528189,106.6245809,,
AIS,574013852,70,79,12,43534.6,5.65194,62169391,0.366903,1.85933,21.02199339,106.5317617,,
AIS,574014686,70,77,12,26417.3,5.59651,62169430,0.364595,1.86084,20.88975473,106.6182783,,
AIS,574014918,0,0,0,20318.7,5.7965,62169753,0.364208,1.86206,20.86758126,106.6881792,,
AIS,574401592,70,74,14,15010.3,0.525432,62169944,0.363428,1.86492,20.82289056,106.8520451,,
AIS,352950568,30,54,15,2110.8,0.766504,62169965,0.361628,1.8639,20.71975815,106.7936034,,
AIS,574014442,0,0,0,12201.8,2.17732,62170191,0.360298,1.86533,20.64355477,106.8755364,,
AIS,574014134,70,78,13,18211.3,5.97548,62170246,0.364114,1.86273,20.86219546,106.7265674,,
AIS,574014587,70,95,16,27711,6.23085,62170779,0.365733,1.86341,20.95495733,106.7655285,,
AIS,574356000,70,125,18,27219,6.17318,62171151,0.365636,1.86315,20.94939964,106.7506316,,
AIS,574560343,30,18,4,2617.9,0.820602,62171263,0.36167,1.86397,20.72216458,106.7976141,,
AIS,441271000,72,141,24,16884.9,6.0665,62171528,0.363978,1.86304,20.85440324,106.7443291,,
AIS,574110237,60,52,11,23205.5,5.71021,62171579,0.36445,1.86154,20.88144684,106.6583854,,
AIS,574395000,80,0,0,12549.4,2.35026,62171630,0.360005,1.86515,20.6267671,106.8652232,,
AIS,357510000,80,95,16,19976.3,1.48365,62171738,0.361661,1.86699,20.72164891,106.9706474,,
AIS,574014401,70,79,14,23533.9,5.69136,62171818,0.364455,1.86145,20.88173332,106.6532288,,
AIS,574491000,70,112,18,27538.9,2.12502,62171872,0.359112,1.86758,20.57560197,107.0044519,,
AIS,574014485,70,76,13,22495.3,2.22492,62171898,0.35924,1.86665,20.58293583,106.9511668,,
AIS,574012147,70,80,13,37267.7,5.56047,62172084,0.365774,1.85951,20.95730646,106.542075,,
AIS,574014296,70,79,15,24738.6,5.60699,62172271,0.364417,1.86105,20.87955608,106.6303105,,
AIS,352003194,0,0,0,14947.7,6.25327,62172300,0.363735,1.86358,20.84048036,106.7752688,,
AIS,574263000,0,0,0,18896.1,5.9551,62172352,0.364197,1.86263,20.86695101,106.7208378,,
AIS,574912277,30,30,8,34443.5,5.53882,62172380,0.365364,1.85973,20.93381519,106.55468,,
AIS,574400554,70,72,12,14540,0.5787,62172624,0.3633,1.86499,20.8155567,106.8560558,,
AIS,574562056,30,26,6,38262.3,1.79597,62172863,0.360042,1.86991,20.62888705,107.1379511,,
AIS,574006030,70,119,17,20312.2,5.83454,62172864,0.364262,1.86217,20.87067524,106.6944817,,
AIS,565106000,74,294,32,16977.2,0.926363,62173030,0.36299,1.86593,20.79779501,106.9099139,,
AIS,512345678,30,28,24,3666.8,0.836257,62173031,0.361776,1.86411,20.72823793,106.8056355,,
AIS,574014915,52,28,11,17016.9,0.917537,62173206,0.363012,1.86592,20.79905551,106.9093409,,
AIS,353368000,74,267,35,24235.5,1.85126,62173257,0.360334,1.86756,20.64561742,107.003306,,
AIS,574513615,0,0,0,24741.5,5.6311,62173577,0.364475,1.86113,20.88287924,106.6348941,,
AIS,574955000,89,106,18,24966.5,3.65947,62173617,0.357984,1.86158,20.51097233,106.6606772,,
AIS,373481000,70,229,32,39067.2,0.896045,62173977,0.365216,1.86878,20.92533541,107.0732068,,
AIS,574006120,70,0,0,13391.4,2.1714,62174487,0.360201,1.86551,20.63799708,106.8858496,,
AIS,574012768,70,79,13,61466.5,3.37019,62174590,0.351992,1.86132,20.16765602,106.6457803,,
AIS,574012563,70,79,13,13542.6,0.0988644,62174698,0.363505,1.86388,20.82730233,106.7924575,,
AIS,574101419,0,0,0,18981.1,5.96431,62174806,0.364219,1.86265,20.86821152,106.7219837,,
AIS,538008860,70,141,24,14221.8,0.35693,62174910,0.363481,1.86449,20.82592723,106.8274079,,
AIS,355632000,0,172,33,13804.6,0.438709,62175151,0.363351,1.86464,20.81847878,106.8360023,,
AIS,538007558,70,199,32,49668.1,1.88851,62175191,0.358944,1.87156,20.56597628,107.2324891,,
AIS,574401177,33,51,8,15115,6.25341,62175515,0.363761,1.86358,20.84197005,106.7752688,,
AIS,995741964,152,4,4,17003.6,1.05927,62175705,0.362695,1.86614,20.78089275,106.921946,,
AIS,574014565,70,79,14,57197.3,3.91796,62175790,0.354977,1.85694,20.33868392,106.3948248,,
AIS,574012475,70,80,13,13708.9,0.162741,62175876,0.363513,1.86403,20.8277607,106.8010519,,
AIS,574013615,0,0,0,37756.4,5.5495,62176348,0.365788,1.8594,20.9581086,106.5357724,,
AIS,574000000,52,28,13,24841.6,5.62731,62176656,0.364479,1.86111,20.88310842,106.6337482,,
AIS,574014574,70,98,16,14424.7,0.315533,62176658,0.363542,1.8644,20.82942228,106.8222513,,
AIS,353089000,0,0,0,56877.5,1.69627,62176977,0.360258,1.87312,20.64126294,107.3218705,,
AIS,375637000,52,23,12,24749,5.63285,62177310,0.36448,1.86113,20.88316572,106.6348941,,
AIS,574373000,0,0,0,37173.9,5.55637,62177479,0.365747,1.8595,20.95575947,106.541502,,
AIS,574003420,80,97,16,19162.9,2.69195,62177497,0.358681,1.86505,20.55090749,106.8594936,,
AIS,574012659,70,79,13,27236,5.64113,62178192,0.364812,1.86091,20.90218792,106.6222891,,
AIS,574013144,70,79,13,27238.2,6.25217,62178645,0.365663,1.86351,20.95094662,106.7712581,,
AIS,574013507,70,79,12,57191.3,3.91729,62178833,0.354974,1.85695,20.33851204,106.3953978,,
AIS,574356000,70,125,18,27219.3,6.17321,62179392,0.365636,1.86315,20.94939964,106.7506316,,
AIS,574014631,0,0,0,57198.1,3.92265,62179418,0.355007,1.85691,20.3404028,106.3931059,,
AIS,574014587,70,95,16,27710.8,6.23085,62179737,0.365733,1.86341,20.95495733,106.7655285,,
AIS,574110869,0,0,0,28269.9,0.897197,62180376,0.364156,1.86736,20.86460188,106.9918468,,
AIS,357178000,70,172,27,13719.1,0.077226,62180960,0.363537,1.86383,20.8291358,106.7895927,,
AIS,574012424,0,0,0,22999.7,2.19345,62181270,0.359283,1.86678,20.58539955,106.9586153,,
AIS,574401734,70,72,11,14284.1,0.0652464,62181397,0.363627,1.86381,20.83429242,106.7884468,,
AIS,574401782,70,66,11,17824.3,0.731138,62181476,0.363472,1.86565,20.82541157,106.893871,,
AIS,574003360,81,97,16,20821,1.60979,62181729,0.36126,1.86714,20.69867331,106.9792418,,
AIS,574491000,70,112,18,27573.1,2.12306,62181925,0.359117,1.86759,20.57588845,107.0050249,,
AIS,574912277,30,30,8,34443.4,5.53882,62182334,0.365364,1.85973,20.93381519,106.55468,,
AIS,574093132,30,26,6,20512.5,5.8879,62183100,0.364361,1.86233,20.87634752,106.7036491,,
AIS,357510000,80,95,16,19951,1.4818,62183176,0.361666,1.86699,20.72193539,106.9706474,,
AIS,574400554,70,72,12,14516.9,0.576998,62183231,0.363299,1.86498,20.8154994,106.8554829,,
AIS,565106000,74,294,32,16977.2,0.926363,62183259,0.36299,1.86593,20.79779501,106.9099139,,
AIS,538005897,72,141,25,19216.1,1.42601,62183339,0.361823,1.86684,20.73093083,106.962053,,
AIS,353089000,0,0,0,56921.5,1.69582,62183460,0.360261,1.87312,20.64143482,107.3218705,,
AIS,574014401,70,79,14,23534.2,5.69137,62183555,0.364455,1.86145,20.88173332,106.6532288,,
AIS,574012836,55,34,8,16899.2,6.05303,62184299,0.363972,1.863,20.85405946,106.7420372,,
AIS,574565173,30,38,7,26114.9,3.61848,62184539,0.357747,1.86164,20.49739323,106.664115,,
AIS,538007558,70,199,32,49659.9,1.8876,62184619,0.358951,1.87156,20.56637735,107.2324891,,
AIS,574181173,30,18,4,33631.9,3.53035,62184691,0.356504,1.86152,20.42617458,106.6572395,,
AIS,377265000,0,0,0,24829.4,5.62599,62184780,0.364474,1.8611,20.88282194,106.6331753,,
AIS,574191919,52,28,13,24780.6,5.63303,62184964,0.364485,1.86113,20.8834522,106.6348941,,
AIS,312261000,70,108,18,21172,2.26338,62184992,0.359267,1.86638,20.58448282,106.935697,,
AIS,574013615,0,0,0,37756.4,5.5495,62185043,0.365788,1.8594,20.9581086,106.5357724,,
AIS,357787000,70,182,28,25624.5,2.65022,62185098,0.357843,1.86568,20.50289363,106.8955899,,
AIS,574182058,30,26,6,3645.7,0.964319,62185164,0.361716,1.86415,20.72480018,106.8079274,,
AIS,574012768,70,79,13,61482.5,3.37014,62185283,0.351989,1.86132,20.16748414,106.6457803,,
AIS,574014116,80,83,14,30810.8,2.77853,62185391,0.356868,1.86549,20.44703024,106.8847037,,
AIS,574110067,0,0,0,28568.8,0.8877,62185475,0.364218,1.86737,20.86815422,106.9924198,,
AIS,574000000,52,28,13,24841.7,5.62731,62185871,0.364479,1.86111,20.88310842,106.6337482,,
AIS,574014574,70,98,16,14418.5,0.316502,62186563,0.36354,1.86441,20.82930768,106.8228243,,
AIS,574014565,70,79,14,57197.2,3.91796,62186779,0.354977,1.85694,20.33868392,106.3948248,,
AIS,574013405,0,0,0,37330.3,5.56618,62186831,0.365804,1.85953,20.95902533,106.5432209,,
AIS,574708999,52,25,13,24795.9,5.63213,62187072,0.364485,1.86113,20.8834522,106.6348941,,
AIS,574560171,30,45,6,2111.3,0.769081,62187242,0.361628,1.8639,20.71975815,106.7936034,,
AIS,477779300,70,175,31,57013.6,1.75567,62187336,0.35973,1.87305,20.61101076,107.3178598,,
AIS,574110777,0,0,0,28367.8,0.906412,62187416,0.364133,1.8674,20.86328408,106.9941387,,
AIS,995741820,141,2,2,13721,0.538082,62187731,0.363239,1.86483,20.81206165,106.8468885,,
AIS,574400613,70,69,12,24449.6,0.727294,62188256,0.364255,1.86638,20.87027417,106.935697,,
AIS,574110251,60,60,12,27747.7,0.897881,62188938,0.364102,1.8673,20.86150791,106.9884091,,
AIS,574401641,0,0,0,27383.7,5.65485,62189149,0.364866,1.86095,20.90528189,106.6245809,,
AIS,574015007,70,71,12,17419.2,1.01717,62189177,0.362826,1.86614,20.7883985,106.921946,,
AIS,574937997,0,10,10,2027.87,0.652387,62189916,0.361643,1.86386,20.72061759,106.7913116,,
AIS,574937997,0,10,10,2027.87,0.652387,62190465,0.361643,1.86386,20.72061759,106.7913116,,
AIS,574014116,80,83,14,30818.2,2.7787,62190917,0.356867,1.86548,20.44697295,106.8841308,,
AIS,574003400,90,32,9,17120.2,6.0358,62191013,0.363995,1.86295,20.85537726,106.7391724,,
AIS,353368000,74,267,35,24363.4,1.84735,62191709,0.360343,1.86758,20.64613308,107.0044519,,
AIS,357510000,80,95,16,19928.8,1.48025,62192109,0.361671,1.86698,20.72222187,106.9700744,,
AIS,574013698,70,71,10,17739.9,0.813894,62192378,0.363301,1.86582,20.81561399,106.9036113,,
AIS,574014915,52,28,11,17017.8,0.917127,62192402,0.363013,1.86592,20.79911281,106.9093409,,
AIS,574003360,81,97,16,20857.9,1.60891,62192525,0.361263,1.86715,20.69884519,106.9798147,,
AIS,574513615,0,0,0,24741.5,5.6311,62193438,0.364475,1.86113,20.88287924,106.6348941,,
AIS,574905701,0,0,0,21574.5,2.37795,62193808,0.358943,1.86615,20.56591899,106.9225189,,
AIS,563228300,0,0,0,47953.2,1.49859,62194107,0.361922,1.87168,20.73660311,107.2393646,,
AIS,440301000,70,148,24,20341.4,1.51432,62194563,0.361568,1.86706,20.71632041,106.9746581,,
AIS,312261000,70,108,18,21172.5,2.26341,62194723,0.359266,1.86638,20.58442552,106.935697,,
AIS,355632000,0,172,33,13789.7,0.44155,62194934,0.363346,1.86464,20.8181923,106.8360023,,
AIS,574565173,30,38,7,26114.5,3.61845,62195174,0.357747,1.86164,20.49739323,106.664115,,
AIS,538007558,70,199,32,49651,1.88661,62195523,0.358959,1.87156,20.56683572,107.2324891,,
AIS,574000000,52,28,13,24841.7,5.62731,62195824,0.364479,1.86111,20.88310842,106.6337482,,
AIS,754128076,0,0,0,17204.4,6.03103,62196135,0.364005,1.86293,20.85595022,106.7380265,,
AIS,574019956,0,10,10,33225.1,3.55356,62196191,0.35661,1.86142,20.43224793,106.6515099,,
AIS,574013615,0,0,0,37756.4,5.5495,62196215,0.365788,1.8594,20.9581086,106.5357724,,
AIS,574019956,0,10,10,33225.1,3.55356,62196378,0.35661,1.86142,20.43224793,106.6515099,,
AIS,477548900,71,172,28,14313.1,0.238165,62196431,0.363573,1.86422,20.83119844,106.8119381,,
AIS,574012703,0,0,0,26543.7,5.60173,62196775,0.364624,1.86084,20.89141631,106.6182783,,
AIS,574013405,0,0,0,37330.3,5.56618,62197783,0.365804,1.85953,20.95902533,106.5432209,,
AIS,574912255,0,0,0,34441.6,5.539,62197812,0.365364,1.85973,20.93381519,106.55468,,
AIS,574000000,52,28,13,24775.7,5.63367,62198060,0.364486,1.86113,20.88350949,106.6348941,,
AIS,574401033,70,99,16,21092,1.62355,62198241,0.361213,1.86719,20.69598041,106.9821065,,
AIS,574014918,0,0,0,20318.7,5.7965,62198406,0.364208,1.86206,20.86758126,106.6881792,,
AIS,574912288,0,0,0,34394.2,5.53829,62198436,0.365356,1.85973,20.93335682,106.55468,,
AIS,574013701,70,80,15,14529.5,0.283426,62198457,0.363579,1.86433,20.83154222,106.8182406,,
AIS,574373000,0,0,0,37174.9,5.55637,62198480,0.365747,1.8595,20.95575947,106.541502,,
AIS,352003587,70,120,22,50413.6,2.19838,62198572,0.356736,1.87049,20.4394672,107.1711826,,
AIS,574014734,70,79,14,41382.1,0.726839,62198694,0.36624,1.86827,20.98400629,107.043986,,
AIS,574012022,70,21,5,11267.8,0.678366,62198923,0.362767,1.86484,20.78501805,106.8474615,,
AIS,574012659,70,79,13,27279.5,5.64317,62198925,0.364823,1.86091,20.90281817,106.6222891,,
AIS,574003420,80,97,16,19095,2.68862,62198959,0.358695,1.86505,20.55170963,106.8594936,,
AIS,574013074,70,77,10,26523.3,1.76187,62199230,0.360596,1.86802,20.66062891,107.029662,,
AIS,574401641,0,0,0,27383.4,5.65484,62199362,0.364866,1.86095,20.90528189,106.6245809,,
AIS,574013507,70,79,12,57192.1,3.9173,62199391,0.354973,1.85695,20.33845474,106.3953978,,
AIS,574000150,0,0,0,22931.1,5.70116,62199924,0.364396,1.86153,20.87835287,106.6578124,,
AIS,574512000,80,70,10,39866.8,0.865603,62199977,0.365442,1.86875,20.93828426,107.071488,,
AIS,574899899,52,0,0,24765.9,5.63178,62200511,0.36448,1.86113,20.88316572,106.6348941,,
AIS,574395000,80,0,0,12543.8,2.35022,62200633,0.360006,1.86515,20.6268244,106.8652232,,
AIS,574222258,30,24,7,15024.6,6.24633,62200998,0.363746,1.86356,20.84111061,106.7741229,,
AIS,574001620,81,98,15,23976.6,5.65996,62201201,0.364445,1.8613,20.88116036,106.6446344,,
AIS,574003400,90,32,9,17118.7,6.03577,62201338,0.363995,1.86295,20.85537726,106.7391724,,
AIS,441271000,72,141,24,16946.6,6.06168,62201555,0.363985,1.86303,20.85480431,106.7437561,,
AIS,574003360,81,97,16,20885.9,1.60831,62201626,0.361265,1.86715,20.69895979,106.9798147,,
AIS,574014116,80,83,14,30847.3,2.7792,62201631,0.356862,1.86548,20.44668647,106.8841308,,
AIS,574014764,0,0,0,22879.8,2.49016,62201660,0.358533,1.86598,20.54242772,106.9127787,,
AIS,574012424,0,0,0,22998.1,2.19346,62201829,0.359283,1.86678,20.58539955,106.9586153,,
AIS,352003194,0,0,0,14973.2,6.25043,62201870,0.363739,1.86357,20.84070954,106.7746958,,
AIS,574013698,70,71,10,17739.9,0.813894,62202030,0.363301,1.86582,20.81561399,106.9036113,,
AIS,574000520,33,79,13,27000,5.63846,62202133,0.364776,1.86093,20.90012527,106.623435,,
AIS,574014485,70,76,13,22514.5,2.22026,62202282,0.359251,1.86666,20.58356609,106.9517398,,
AIS,574400202,30,27,10,17100.2,0.792326,62202285,0.363274,1.8657,20.81406701,106.8967358,,
AIS,574263000,0,0,0,18895.3,5.95501,62202471,0.364197,1.86263,20.86695101,106.7208378,,
AIS,574112492,0,0,0,31824.2,0.71019,62202472,0.365175,1.86714,20.92298628,106.9792418,,
AIS,574006030,70,119,17,20314,5.83459,62202855,0.364262,1.86217,20.87067524,106.6944817,,
AIS,574012773,70,80,12,34338.9,5.66891,62203044,0.365793,1.86033,20.95839508,106.5890575,,
AIS,353368000,74,267,35,24450.6,1.84479,62203095,0.360349,1.8676,20.64647685,107.0055978,,
AIS,574126291,70,60,9,38821.5,1.76921,62203147,0.360182,1.87004,20.63690846,107.1453995,,
AIS,574400554,70,72,12,14473.2,0.57393,62203284,0.363297,1.86497,20.81538481,106.8549099,,
AIS,312261000,70,108,18,21170.7,2.26347,62203375,0.359267,1.86638,20.58448282,106.935697,,
AIS,574912277,30,30,8,34444.3,5.53879,62203380,0.365364,1.85973,20.93381519,106.55468,,
AIS,377265000,0,0,0,24829.1,5.62598,62203443,0.364474,1.8611,20.88282194,106.6331753,,
AIS,538005897,72,141,25,19169.6,1.42185,62203470,0.361835,1.86683,20.73161838,106.9614801,,
AIS,574014401,70,79,14,23535.1,5.69136,62203496,0.364455,1.86145,20.88173332,106.6532288,,
AIS,574001530,70,79,12,26132,5.58935,62203633,0.364542,1.86084,20.88671806,106.6182783,,
AIS,574014514,70,79,13,29073.1,5.67259,62203772,0.365127,1.86085,20.92023609,106.6188513,,
AIS,574014611,70,109,20,27404.7,6.1579,62204263,0.365658,1.86308,20.95066015,106.7466209,,
AIS,574191919,52,28,13,24776,5.63281,62204428,0.364484,1.86113,20.8833949,106.6348941,,
AIS,440301000,70,148,24,20322.5,1.51287,62204456,0.361573,1.86706,20.71660689,106.9746581,,
AIS,357787000,70,182,28,25633.1,2.65084,62204588,0.357841,1.86568,20.50277904,106.8955899,,
AIS,574012575,75,95,14,13699.7,0.496184,62204645,0.363281,1.86475,20.81446808,106.8423048,,
AIS,574013126,70,64,11,20559.4,5.77816,62204685,0.364213,1.86198,20.86786774,106.6835955,,
AIS,574112684,30,26,6,32196,3.52747,62204687,0.356707,1.86162,20.43780562,106.6629691,,
AIS,373481000,70,229,32,39021,0.899639,62204858,0.365194,1.86879,20.9240749,107.0737798,,
AIS,574012768,70,79,13,61519.1,3.36996,62204881,0.351983,1.86132,20.16714036,106.6457803,,
AIS,352001416,70,100,16,23044.2,5.69594,62204961,0.3644,1.86151,20.87858205,106.6566665,,
AIS,574101419,0,0,0,18982.9,5.96435,62205257,0.364219,1.86265,20.86821152,106.7219837,,
AIS,477548900,71,172,28,14320.7,0.240281,62205657,0.363573,1.86422,20.83119844,106.8119381,,
AIS,574014575,7,37,10,16993.6,0.87855,62205711,0.363091,1.86585,20.80358188,106.9053302,,
AIS,574002226,0,0,0,22313,2.34414,62205951,0.358942,1.86633,20.56586169,106.9328322,,
AIS,574110777,0,0,0,28368.2,0.906271,62206161,0.364133,1.8674,20.86328408,106.9941387,,
AIS,574912255,0,0,0,34441.7,5.539,62206241,0.365364,1.85973,20.93381519,106.55468,,
AIS,574002226,0,0,0,22313,2.34414,62206323,0.358942,1.86633,20.56586169,106.9328322,,
AIS,563158400,70,147,23,20804.4,1.55233,62206967,0.361448,1.86714,20.70944491,106.9792418,,
AIS,375637000,52,23,12,24749.3,5.63286,62207121,0.36448,1.86113,20.88316572,106.6348941,,
AIS,574111388,60,0,0,31907.1,0.745815,62207169,0.365066,1.86729,20.91674104,106.9878361,,
AIS,574002860,70,75,12,19403.9,1.81908,62207337,0.36064,1.86681,20.66314992,106.9603342,,
AIS,574000000,52,28,13,24775.8,5.63367,62207520,0.364486,1.86113,20.88350949,106.6348941,,
AIS,574014574,70,98,16,14404.6,0.318375,62207681,0.363537,1.86441,20.8291358,106.8228243,,
AIS,574040684,0,0,0,34318.1,5.53739,62207708,0.365344,1.85974,20.93266927,106.555253,,
AIS,574013045,0,0,0,54635.2,3.32189,62207788,0.352953,1.86201,20.22271727,106.6853144,,
AIS,574014911,70,77,14,14130.5,0.165934,62208082,0.363577,1.86404,20.83142763,106.8016248,,
AIS,574012703,0,0,0,26543.7,5.60173,62208239,0.364624,1.86084,20.89141631,106.6182783,,
AIS,574014918,0,0,0,20318.7,5.7965,62208626,0.364208,1.86206,20.86758126,106.6881792,,
AIS,574013507,70,79,12,57192.2,3.91729,62209069,0.354973,1.85695,20.33845474,106.3953978,,
AIS,574000150,0,0,0,22931.1,5.70116,62209175,0.364396,1.86153,20.87835287,106.6578124,,
AIS,574014134,70,78,13,18209.8,5.97558,62209440,0.364114,1.86273,20.86219546,106.7265674,,
AIS,574395000,80,0,0,12541.5,2.35027,62209657,0.360006,1.86515,20.6268244,106.8652232,,
AIS,574400613,70,69,12,24449.6,0.727294,62209709,0.364255,1.86638,20.87027417,106.935697,,
AIS,574899899,52,0,0,24765.9,5.63178,62209736,0.36448,1.86113,20.88316572,106.6348941,,
AIS,574182058,30,26,6,3645.7,0.964319,62210253,0.361716,1.86415,20.72480018,106.8079274,,
AIS,574572000,0,0,0,39849.3,0.873091,62210536,0.365404,1.86878,20.93610702,107.0732068,,
AIS,574003400,90,32,9,17117.6,6.03576,62210696,0.363995,1.86295,20.85537726,106.7391724,,
AIS,574703151,200,10,6,1909.45,0.524477,62210709,0.361649,1.86381,20.72096137,106.7884468,,
AIS,441271000,72,141,24,16963.7,6.06032,62210909,0.363987,1.86302,20.8549189,106.7431831,,
AIS,574003260,0,29,11,17152.6,0.933115,62211200,0.362992,1.86597,20.7979096,106.9122057,,
AIS,574491000,70,112,18,27670.8,2.1176,62211257,0.359129,1.86761,20.576576,107.0061708,,
AIS,574703151,200,10,6,1909.45,0.524477,62211373,0.361649,1.86381,20.72096137,106.7884468,,
AIS,574401782,70,66,11,17769.9,0.73056,62211472,0.363467,1.86564,20.82512509,106.8932981,,
AIS,574014116,80,83,14,30873,2.77969,62211736,0.356857,1.86548,20.44639999,106.8841308,,
AIS,357510000,80,95,16,19882.9,1.47688,62212001,0.361681,1.86697,20.72279483,106.9695015,,
AIS,477147800,0,0,0,53951.4,1.77224,62212028,0.359682,1.87252,20.60826057,107.2874931,,
AIS,574013698,70,71,10,17739.9,0.813894,62212081,0.363301,1.86582,20.81561399,106.9036113,,
AIS,574014915,52,28,11,17017.6,0.916587,62212268,0.363014,1.86592,20.7991701,106.9093409,,
AIS,574112492,0,0,0,31824.2,0.71019,62212320,0.365175,1.86714,20.92298628,106.9792418,,
AIS,538005897,72,141,25,19148.3,1.42,62212376,0.36184,1.86683,20.73190486,106.9614801,,
AIS,352003194,0,0,0,14981.3,6.2495,62212428,0.36374,1.86357,20.84076684,106.7746958,,
AIS,574000240,70,106,17,20281.1,5.80933,62212560,0.364222,1.8621,20.86838341,106.690471,,
AIS,574012147,70,80,13,37269.1,5.56051,62212985,0.365775,1.85951,20.95736375,106.542075,,
AIS,574402092,0,0,0,41695.2,5.6656,62213013,0.366723,1.85959,21.01168015,106.5466586,,
AIS,574014296,70,79,15,24737.6,5.60699,62213220,0.364417,1.86105,20.87955608,106.6303105,,
AIS,440301000,70,148,24,20306.2,1.51157,62213282,0.361577,1.86705,20.71683607,106.9740851,,
AIS,574400554,70,72,12,14451.1,0.572406,62213363,0.363296,1.86497,20.81532751,106.8549099,,
AIS,574014205,0,0,0,57185.5,3.91682,62213507,0.354971,1.85695,20.33834015,106.3953978,,
AIS,312261000,70,108,18,21171.3,2.2635,62213786,0.359266,1.86638,20.58442552,106.935697,,
AIS,377265000,0,0,0,24829.4,5.62599,62213924,0.364474,1.8611,20.88282194,106.6331753,,
AIS,574001530,70,79,12,26130.5,5.58941,62214080,0.364542,1.86084,20.88671806,106.6182783,,
AIS,106700897,0,10,10,25005.5,1.38631,62214158,0.362107,1.86778,20.74720283,107.0159111,,
AIS,574565432,30,26,7,38634.1,2.83319,62214203,0.355611,1.86562,20.37500945,106.8921522,,
